OS_Berufs4Steller_RGS
Datum;RGSCode;RGSName;Berufs4Steller;Berufs4StellerBez;Bestand;
2025-02-28;701;Imst;B3951;B3951 - Magazin-, Lagerarbeiter, Verlader, Warenzusteller, (m./w.);24;
2025-02-28;701;Imst;B3999;B3999 - Hilfsarbeiter/innen (Helfer), soweit nicht anderw. eing.;4;
2025-02-28;701;Imst;B4002;B4002 - Drogist(en)innen;2;
2025-02-28;701;Imst;B4005;B4005 - Händler/innen und Verk. von Textil- und Bekleidungswaren;2;
2025-02-28;701;Imst;B4007;B4007 - Händler/innen u.Verkäufer/innen v. Lebens- und Genußmitteln;16;
2025-02-28;701;Imst;B4012;B4012 - Händler/innen und Verkäufer/innen von Elektrowaren;1;
2025-02-28;701;Imst;B4016;B4016 - Warenhausverkäufer/innen;1;
2025-02-28;701;Imst;B4018;B4018 - Sonstige Händler/innen u. Verkäufer/innen;23;
2025-02-28;701;Imst;B4061;B4061 - Tankstellenwart(e)innen;2;
2025-02-28;701;Imst;B4101;B4101 - Handelsvertreter/innen;2;
2025-02-28;701;Imst;B4141;B4141 - Werbefachleute (m./w.);3;
2025-02-28;701;Imst;B4161;B4161 - Versicherungsvermittler/innen, -vertreter/innen;1;
2025-02-28;701;Imst;B4271;B4271 - Bahnberufe anderer Art;12;
2025-02-28;701;Imst;B4281;B4281 - Fuhrwerksunternehmer/innen, Kraftfahrer/innen;17;
2025-02-28;701;Imst;B5001;B5001 - Hoteliers (m./w.), Gastwirt(e)innen und verw. leit. Berufe;2;
2025-02-28;701;Imst;B5101;B5101 - Wirtschafter/innen, and. Hotel-, Gaststättenfachl., Heimverw.;7;
2025-02-28;701;Imst;B5121;B5121 - Kellner/innen;37;
2025-02-28;701;Imst;B5131;B5131 - Büffet-, Schankkräfte (m./w.), Küchenansager/innen;2;
2025-02-28;701;Imst;B5141;B5141 - Stubenmädchen/-burschen;6;
2025-02-28;701;Imst;B5201;B5201 - Gaststättenköch(e)innen;20;
2025-02-28;701;Imst;B5251;B5251 - Kochgehilf(en)innen;9;
2025-02-28;701;Imst;B5255;B5255 - Geschirreiniger/innen, Eßzeugputzer/innen;4;
2025-02-28;701;Imst;B5351;B5351 - Hauswart(e)innen;2;
2025-02-28;701;Imst;B5436;B5436 - Reinigungskräfte (m./w.);4;
2025-02-28;701;Imst;B5608;B5608 - Sonstige Reinigungsberufe;1;
2025-02-28;701;Imst;B5701;B5701 - Friseur(e)innen, Maskenbildner/innen;3;
2025-02-28;701;Imst;B5711;B5711 - Kosmetiker/innen, Hand-, Fußpfleger/innen;3;
2025-02-28;701;Imst;B5901;B5901 - Portier(e)innen, Wächter/innen;1;
2025-02-28;701;Imst;B5921;B5921 - Buchmacher/innen, Croupiers (m./w.) und verwandte Berufe;1;
2025-02-28;701;Imst;B6128;B6128 - Sonstige Techniker/innen für Bauwesen;1;
2025-02-28;701;Imst;B6248;B6248 - Sonstige Techniker/innen für Starkstromtechnik;2;
2025-02-28;701;Imst;B6348;B6348 - Sonstige Techniker/innen für Feuerungs- und Gastechnik;1;
2025-02-28;701;Imst;B6478;B6478 - Sonstige Techniker/innen für Datenverarbeitung;3;
2025-02-28;701;Imst;B7101;B7101 - Verwaltungsfachbedienstete (m./w.) des öffentlichen Dienstes;1;
2025-02-28;701;Imst;B7601;B7601 - Tätige Betriebsinh., Direkt., Geschäftsl. u. verw. Berufe (m/w;6;
2025-02-28;701;Imst;B7701;B7701 - Buchhalter/innen;1;
2025-02-28;701;Imst;B7712;B7712 - Laden-, Eintrittskartenkassier(e)innen;6;
2025-02-28;701;Imst;B7785;B7785 - Lohn-, Gehaltsverrechner/innen;1;
2025-02-28;701;Imst;B7801;B7801 - Industrie-, Gewerbekaufleute (m./w.), Kontorist(en)innen;8;
2025-02-28;701;Imst;B7841;B7841 - Büroberufe, Verwaltungshilfsberufe;3;
2025-02-28;701;Imst;B7871;B7871 - Magazin-, Lagerfachleute (m./w.), Expedient(en)innen;3;
2025-02-28;701;Imst;B8001;B8001 - Ärzt(e)innen;1;
2025-02-28;701;Imst;B8061;B8061 - Dipl. Krankenpfleger, -schwestern;3;
2025-02-28;701;Imst;B8076;B8076 - Masseur(e)innen;1;
2025-02-28;701;Imst;B8078;B8078 - Sonstige medizinisch-technische Fachkräfte (m./w.);2;
2025-02-28;701;Imst;B8081;B8081 - Nicht diplomierte Krankenpfleger/innen und verwandte Berufe;8;
2025-02-28;701;Imst;B8101;B8101 - Fürsorger/innen, Sozialarbeiter/innen;1;
2025-02-28;701;Imst;B8301;B8301 - Hochschullehrer/innen;5;
2025-02-28;701;Imst;B8371;B8371 - Erzieher/innen;15;
2025-02-28;701;Imst;B8801;B8801 - Turn-, Sportberufe;11;
2025-02-28;702;Innsbruck;B0254;B0254 - Tierzuchtgehilf(en)innen, Tierpfleger/innen;5;
2025-02-28;702;Innsbruck;B0261;B0261 - Gärtnergehilf(en)innen;9;
2025-02-28;702;Innsbruck;B0268;B0268 - Sonstige Gartenarbeiter/innen;1;
2025-02-28;702;Innsbruck;B0271;B0271 - Naturblumenbinder/innen;4;
2025-02-28;702;Innsbruck;B1601;B1601 - Maurer/innen;33;
2025-02-28;702;Innsbruck;B1611;B1611 - Stukkateur(e)innen;6;
2025-02-28;702;Innsbruck;B1631;B1631 - Zimmerer/innen;7;
2025-02-28;702;Innsbruck;B1641;B1641 - Betonbauer/innen;19;
2025-02-28;702;Innsbruck;B1651;B1651 - Eisenbieger/innen, -flechter/innen;2;
2025-02-28;702;Innsbruck;B1661;B1661 - Gerüster/innen;3;
2025-02-28;702;Innsbruck;B1675;B1675 - Gleisbauer/innen;7;
2025-02-28;702;Innsbruck;B1678;B1678 - Sonstige Tiefbauer/innen;10;
2025-02-28;702;Innsbruck;B1701;B1701 - Dachdecker/innen;4;
2025-02-28;702;Innsbruck;B1711;B1711 - Isolierer/innen;4;
2025-02-28;702;Innsbruck;B1721;B1721 - Platten-, Fliesenleger/innen;6;
2025-02-28;702;Innsbruck;B1728;B1728 - Sonstige Bodenleger/innen;1;
2025-02-28;702;Innsbruck;B1761;B1761 - Maler/innen, Anstreicher/innen;13;
2025-02-28;702;Innsbruck;B1765;B1765 - Schilder-, Schriftenmaler/innen;1;
2025-02-28;702;Innsbruck;B1767;B1767 - Lackierer/innen;3;
2025-02-28;702;Innsbruck;B1771;B1771 - Glaser/innen;5;
2025-02-28;702;Innsbruck;B1799;B1799 - Bauhilfsarbeiter/innen, -helfer/innen, Erdarbeiter/innen;23;
2025-02-28;702;Innsbruck;B1951;B1951 - Bau-, Blech-, Konstruktionsschlosser/innen;14;
2025-02-28;702;Innsbruck;B1954;B1954 - Maschinenschlosser/innen;1;
2025-02-28;702;Innsbruck;B1955;B1955 - Landmaschinenbauer/innen;2;
2025-02-28;702;Innsbruck;B1958;B1958 - Sonstige Schlosser/innen;25;
2025-02-28;702;Innsbruck;B1959;B1959 - Schlosserhelfer/innen;2;
2025-02-28;702;Innsbruck;B1971;B1971 - Werkzeug-, Schnitt- und Stanzenmacher/innen;1;
2025-02-28;702;Innsbruck;B2001;B2001 - Automaten-, Maschineneinrichter/innen, -einsteller/innen;1;
2025-02-28;702;Innsbruck;B2021;B2021 - Dreher/innen;7;
2025-02-28;702;Innsbruck;B2085;B2085 - Stanzer/innen;1;
2025-02-28;702;Innsbruck;B2101;B2101 - Bauspengler;3;
2025-02-28;702;Innsbruck;B2105;B2105 - Karosserie-, Kühlerspengler/innen;12;
2025-02-28;702;Innsbruck;B2108;B2108 - Sonstige Spengler/innen;6;
2025-02-28;702;Innsbruck;B2109;B2109 - Spenglerhelfer/innen;1;
2025-02-28;702;Innsbruck;B2121;B2121 - Rohrinstallateur(e)innen, -monteur(e)innen;30;
2025-02-28;702;Innsbruck;B2129;B2129 - Rohrinstallateur(monteur)helfer/innen;2;
2025-02-28;702;Innsbruck;B2161;B2161 - Schweißer/innen, Schneidbrenner/innen;6;
2025-02-28;702;Innsbruck;B2201;B2201 - Kraftfahrzeugmechaniker/innen;38;
2025-02-28;702;Innsbruck;B2208;B2208 - Sonstige Grobmechaniker/innen;13;
2025-02-28;702;Innsbruck;B2221;B2221 - Feinmechaniker/innen;1;
2025-02-28;702;Innsbruck;B2223;B2223 - Bandagist(en)innen, Orthopädiemechaniker/innen;2;
2025-02-28;702;Innsbruck;B2224;B2224 - Zahnprothesenmacher/innen;4;
2025-02-28;702;Innsbruck;B2241;B2241 - Augenoptiker/innen;6;
2025-02-28;702;Innsbruck;B2388;B2388 - Sonstige Metallwarenmacher/innen, -montierer/innen;3;
2025-02-28;702;Innsbruck;B2399;B2399 - Metallhilfsarbeiter/innen, -helfer/innen;1;
2025-02-28;702;Innsbruck;B2405;B2405 - Elektromechaniker/innen;20;
2025-02-28;702;Innsbruck;B2421;B2421 - Elektroinstallateur(e)innen, -monteur(e)innen;83;
2025-02-28;702;Innsbruck;B2425;B2425 - Fernmeldemonteur(e)innen;1;
2025-02-28;702;Innsbruck;B2429;B2429 - Elektroinstallateur-, Fernmeldemonteurhelfer/innen;6;
2025-02-28;702;Innsbruck;B2488;B2488 - Sonstige Elektroberufe;3;
2025-02-28;702;Innsbruck;B2502;B2502 - Holzmaschinenarbeiter/innen;2;
2025-02-28;702;Innsbruck;B2511;B2511 - Bautischler/innen;1;
2025-02-28;702;Innsbruck;B2513;B2513 - Bau- und Möbeltischler/innen;10;
2025-02-28;702;Innsbruck;B2515;B2515 - Möbeltischler/innen;6;
2025-02-28;702;Innsbruck;B2519;B2519 - Tischlerhelfer/innen;3;
2025-02-28;702;Innsbruck;B2871;B2871 - Webgutnacharbeiter/innen und verwandte Berufe;1;
2025-02-28;702;Innsbruck;B3014;B3014 - Herren- und Damenschneider/innen;1;
2025-02-28;702;Innsbruck;B3088;B3088 - Sonstige Textilnäher/innen;2;
2025-02-28;702;Innsbruck;B3171;B3171 - Tapezierer/innen, Polster(er)innen;3;
2025-02-28;702;Innsbruck;B3203;B3203 - Orthopädieschuhmacher/innen;1;
2025-02-28;702;Innsbruck;B3248;B3248 - Sonstige Schuharbeiter/innen;1;
2025-02-28;702;Innsbruck;B3311;B3311 - Papier-, Pappenmacher/innen;1;
2025-02-28;702;Innsbruck;B3458;B3458 - Sonstige grafische Drucker/innen;1;
2025-02-28;702;Innsbruck;B3501;B3501 - Chemiearbeiter/innen;1;
2025-02-28;702;Innsbruck;B3548;B3548 - Sonstige Gummiarbeiter/innen;2;
2025-02-28;702;Innsbruck;B3631;B3631 - Bäcker/innen;4;
2025-02-28;702;Innsbruck;B3641;B3641 - Zuckerbäcker/innen;6;
2025-02-28;702;Innsbruck;B3651;B3651 - Teigwarenmacher/innen;1;
2025-02-28;702;Innsbruck;B3661;B3661 - Fleischer/innen;1;
2025-02-28;702;Innsbruck;B3751;B3751 - Kaffeemittel-, andere Nahrungsmittelhersteller/innen;2;
2025-02-28;702;Innsbruck;B3801;B3801 - Maschinist(en)innen, Wärter/innen an Kraftmaschinen;5;
2025-02-28;702;Innsbruck;B3831;B3831 - Kranführer/innen, Aufzugsmaschinist(en)innen;11;
2025-02-28;702;Innsbruck;B3835;B3835 - Erdbewegungs-, Baumaschinenführer/innen;4;
2025-02-28;702;Innsbruck;B3851;B3851 - Bediener/innen anderer Güterbewegungsgeräte;10;
2025-02-28;702;Innsbruck;B3901;B3901 - Warensortierer, -nachseher, -adjustierer, -verpacker (m./w.);27;
2025-02-28;702;Innsbruck;B3951;B3951 - Magazin-, Lagerarbeiter, Verlader, Warenzusteller, (m./w.);49;
2025-02-28;702;Innsbruck;B3999;B3999 - Hilfsarbeiter/innen (Helfer), soweit nicht anderw. eing.;27;
2025-02-28;702;Innsbruck;B4002;B4002 - Drogist(en)innen;4;
2025-02-28;702;Innsbruck;B4003;B4003 - Händler/innen, Verk. v. Eisen-,MW.,Masch.,Haush.,Küchenger.;3;
2025-02-28;702;Innsbruck;B4005;B4005 - Händler/innen und Verk. von Textil- und Bekleidungswaren;26;
2025-02-28;702;Innsbruck;B4007;B4007 - Händler/innen u.Verkäufer/innen v. Lebens- und Genußmitteln;110;
2025-02-28;702;Innsbruck;B4012;B4012 - Händler/innen und Verkäufer/innen von Elektrowaren;4;
2025-02-28;702;Innsbruck;B4014;B4014 - Händler/innen,Verk.v.Parfümerien, Wasch-, Haush., Farben, Lack;12;
2025-02-28;702;Innsbruck;B4015;B4015 - Tabakverschleißer/innen, -verkäufer/innen;1;
2025-02-28;702;Innsbruck;B4016;B4016 - Warenhausverkäufer/innen;6;
2025-02-28;702;Innsbruck;B4018;B4018 - Sonstige Händler/innen u. Verkäufer/innen;175;
2025-02-28;702;Innsbruck;B4061;B4061 - Tankstellenwart(e)innen;10;
2025-02-28;702;Innsbruck;B4071;B4071 - Einkäufer/innen;1;
2025-02-28;702;Innsbruck;B4101;B4101 - Handelsvertreter/innen;22;
2025-02-28;702;Innsbruck;B4141;B4141 - Werbefachleute (m./w.);35;
2025-02-28;702;Innsbruck;B4161;B4161 - Versicherungsvermittler/innen, -vertreter/innen;3;
2025-02-28;702;Innsbruck;B4188;B4188 - Sonst. Vermittler/innen, Vermieter/innen und verw. Berufe;1;
2025-02-28;702;Innsbruck;B4201;B4201 - Aufsichtsorgane (m./w.) des Landverkehrs;1;
2025-02-28;702;Innsbruck;B4221;B4221 - Lokomotivführer/innen, -heizer/innen;6;
2025-02-28;702;Innsbruck;B4241;B4241 - Zugführer/innen, Zugschaffner/innen;1;
2025-02-28;702;Innsbruck;B4271;B4271 - Bahnberufe anderer Art;26;
2025-02-28;702;Innsbruck;B4281;B4281 - Fuhrwerksunternehmer/innen, Kraftfahrer/innen;64;
2025-02-28;702;Innsbruck;B4501;B4501 - Telegrafist(en)innen, Telefonist(en)innen;3;
2025-02-28;702;Innsbruck;B4531;B4531 - Postverkehrsfachbedienstete (m./w.);6;
2025-02-28;702;Innsbruck;B4601;B4601 - Speditionsfachleute (m./w.);1;
2025-02-28;702;Innsbruck;B4605;B4605 - Reise-, Fremdenverkehrsfachleute (m./w.);5;
2025-02-28;702;Innsbruck;B4701;B4701 - Transportarbeiter/innen;5;
2025-02-28;702;Innsbruck;B5001;B5001 - Hoteliers (m./w.), Gastwirt(e)innen und verw. leit. Berufe;7;
2025-02-28;702;Innsbruck;B5101;B5101 - Wirtschafter/innen, and. Hotel-, Gaststättenfachl., Heimverw.;23;
2025-02-28;702;Innsbruck;B5121;B5121 - Kellner/innen;82;
2025-02-28;702;Innsbruck;B5131;B5131 - Büffet-, Schankkräfte (m./w.), Küchenansager/innen;11;
2025-02-28;702;Innsbruck;B5141;B5141 - Stubenmädchen/-burschen;14;
2025-02-28;702;Innsbruck;B5151;B5151 - Hotelportier(e)innen;2;
2025-02-28;702;Innsbruck;B5153;B5153 - Hoteldiener/innen und verwandte Berufe;1;
2025-02-28;702;Innsbruck;B5201;B5201 - Gaststättenköch(e)innen;79;
2025-02-28;702;Innsbruck;B5251;B5251 - Kochgehilf(en)innen;34;
2025-02-28;702;Innsbruck;B5255;B5255 - Geschirreiniger/innen, Eßzeugputzer/innen;8;
2025-02-28;702;Innsbruck;B5301;B5301 - Haushälter/innen und verwandte Berufe;2;
2025-02-28;702;Innsbruck;B5351;B5351 - Hauswart(e)innen;15;
2025-02-28;702;Innsbruck;B5401;B5401 - Rauchfangkehrer/innen;3;
2025-02-28;702;Innsbruck;B5431;B5431 - Gebäudereiniger/innen, Fensterputzer/innen;4;
2025-02-28;702;Innsbruck;B5436;B5436 - Reinigungskräfte (m./w.);72;
2025-02-28;702;Innsbruck;B5502;B5502 - Wäscher;1;
2025-02-28;702;Innsbruck;B5601;B5601 - Kanal-, Straßenreiniger/innen, Müllabträger/innen;2;
2025-02-28;702;Innsbruck;B5608;B5608 - Sonstige Reinigungsberufe;3;
2025-02-28;702;Innsbruck;B5701;B5701 - Friseur(e)innen, Maskenbildner/innen;29;
2025-02-28;702;Innsbruck;B5711;B5711 - Kosmetiker/innen, Hand-, Fußpfleger/innen;16;
2025-02-28;702;Innsbruck;B5751;B5751 - Friseur-, Kosmetikhilfskräfte (m./w.) und verwandte Berufe;1;
2025-02-28;702;Innsbruck;B5771;B5771 - Badewärter/innen;2;
2025-02-28;702;Innsbruck;B5801;B5801 - Leichenbestatter/innen;2;
2025-02-28;702;Innsbruck;B5851;B5851 - Schädlingsbekämpfer/innen und verwandte Berufe;1;
2025-02-28;702;Innsbruck;B5901;B5901 - Portier(e)innen, Wächter/innen;25;
2025-02-28;702;Innsbruck;B5988;B5988 - Sonstige Dienstleistungsberufe;2;
2025-02-28;702;Innsbruck;B6121;B6121 - Diplomingenieur(e)innen für Bauwesen;5;
2025-02-28;702;Innsbruck;B6125;B6125 - Techniker/innen mit höherer Ausbildung (Ing.) für Bauwesen;5;
2025-02-28;702;Innsbruck;B6128;B6128 - Sonstige Techniker/innen für Bauwesen;15;
2025-02-28;702;Innsbruck;B6168;B6168 - Sonstige Techniker/innen für Vermessungswesen;1;
2025-02-28;702;Innsbruck;B6201;B6201 - Diplomingenieur(e)innen für Maschinenbau;7;
2025-02-28;702;Innsbruck;B6205;B6205 - Techniker/innen mit höherer Ausbildung (Ing.) f. Maschinenbau;5;
2025-02-28;702;Innsbruck;B6208;B6208 - Sonstige Techniker/innen für Maschinenbau;23;
2025-02-28;702;Innsbruck;B6241;B6241 - Diplomingenieur(e)innen für Starkstromtechnik;1;
2025-02-28;702;Innsbruck;B6245;B6245 - Techniker/innen mit höherer Ausb. (Ing.) für Starkstromtechnik;7;
2025-02-28;702;Innsbruck;B6248;B6248 - Sonstige Techniker/innen für Starkstromtechnik;21;
2025-02-28;702;Innsbruck;B6271;B6271 - Diplomingenieur(e)innen f. Schwachstrom- u. Nachrichtentechnik;1;
2025-02-28;702;Innsbruck;B6275;B6275 - Techniker/innen m. höh. Ausb. f. Schwachstr.- u. Nachrichtent.;4;
2025-02-28;702;Innsbruck;B6278;B6278 - Sonst. Techniker/innen f. Schwachstrom- u. Nachrichtentechnik;4;
2025-02-28;702;Innsbruck;B6301;B6301 - Diplomingenieur(e)innen für technische Chemie, Chemiker/innen;1;
2025-02-28;702;Innsbruck;B6451;B6451 - Diplomingenieur(e)innen für Wirtschaftswesen;5;
2025-02-28;702;Innsbruck;B6455;B6455 - Techn. m. höh. Ausbildung (Ing.) f. Wirtschaftswesen (m./w.);4;
2025-02-28;702;Innsbruck;B6458;B6458 - Sonstige Techniker/innen für Wirtschaftswesen;13;
2025-02-28;702;Innsbruck;B6471;B6471 - Diplomingenieur(e)innen für Datenverarbeitung;17;
2025-02-28;702;Innsbruck;B6475;B6475 - Techn. m. höh. Ausbild. (Ing.) f. Datenverarbeitung (m./w.);8;
2025-02-28;702;Innsbruck;B6478;B6478 - Sonstige Techniker/innen für Datenverarbeitung;41;
2025-02-28;702;Innsbruck;B6491;B6491 - Diplomingenieur(e)innen soweit nicht anderweitig eingeordnet;2;
2025-02-28;702;Innsbruck;B6495;B6495 - Techn. mit höh. Ausb. sow. nicht anderw. eingeordnet (m./w.);4;
2025-02-28;702;Innsbruck;B6498;B6498 - Sonstige Techniker/innen soweit nicht anderw. eingeordnet;45;
2025-02-28;702;Innsbruck;B6606;B6606 - Bühnen-, fernseh-, film- und tontechnische Sonderberufe;1;
2025-02-28;702;Innsbruck;B6636;B6636 - Physikalisch-technische Sonderberufe;2;
2025-02-28;702;Innsbruck;B6656;B6656 - Chemielaborant(en)innen, Stoffprüfer/innen (Chemie);4;
2025-02-28;702;Innsbruck;B6806;B6806 - Grafische Zeichner/innen;2;
2025-02-28;702;Innsbruck;B6826;B6826 - Technische Zeichner/innen;10;
2025-02-28;702;Innsbruck;B7101;B7101 - Verwaltungsfachbedienstete (m./w.) des öffentlichen Dienstes;14;
2025-02-28;702;Innsbruck;B7301;B7301 - Öffentliche Sicherheitsorgane (m./w.);3;
2025-02-28;702;Innsbruck;B7341;B7341 - Berufsfeuerwehrleute (m./w.);4;
2025-02-28;702;Innsbruck;B7531;B7531 - Rechtskonsulent(en)innen, Jurist(en)innen;3;
2025-02-28;702;Innsbruck;B7561;B7561 - Wirtschaftstreuhänder/innen;6;
2025-02-28;702;Innsbruck;B7565;B7565 - Wirtschaftsverwalter/innen;1;
2025-02-28;702;Innsbruck;B7568;B7568 - Sonstige Wirtschaftsberater/innen;3;
2025-02-28;702;Innsbruck;B7601;B7601 - Tätige Betriebsinh., Direkt., Geschäftsl. u. verw. Berufe (m/w;66;
2025-02-28;702;Innsbruck;B7701;B7701 - Buchhalter/innen;26;
2025-02-28;702;Innsbruck;B7712;B7712 - Laden-, Eintrittskartenkassier(e)innen;50;
2025-02-28;702;Innsbruck;B7781;B7781 - Kalkulant(en)innen;1;
2025-02-28;702;Innsbruck;B7785;B7785 - Lohn-, Gehaltsverrechner/innen;4;
2025-02-28;702;Innsbruck;B7787;B7787 - Fakturist(en)innen, Abrechner/innen;2;
2025-02-28;702;Innsbruck;B7801;B7801 - Industrie-, Gewerbekaufleute (m./w.), Kontorist(en)innen;52;
2025-02-28;702;Innsbruck;B7811;B7811 - Bank-, Sparkassen-, Privatversicherungsfachleute (m./w.);3;
2025-02-28;702;Innsbruck;B7821;B7821 - Korrespondent(en)innen, Bürosekretär(e)innen;11;
2025-02-28;702;Innsbruck;B7841;B7841 - Büroberufe, Verwaltungshilfsberufe;13;
2025-02-28;702;Innsbruck;B7871;B7871 - Magazin-, Lagerfachleute (m./w.), Expedient(en)innen;22;
2025-02-28;702;Innsbruck;B8001;B8001 - Ärzt(e)innen;8;
2025-02-28;702;Innsbruck;B8061;B8061 - Dipl. Krankenpfleger, -schwestern;31;
2025-02-28;702;Innsbruck;B8078;B8078 - Sonstige medizinisch-technische Fachkräfte (m./w.);10;
2025-02-28;702;Innsbruck;B8081;B8081 - Nicht diplomierte Krankenpfleger/innen und verwandte Berufe;78;
2025-02-28;702;Innsbruck;B8101;B8101 - Fürsorger/innen, Sozialarbeiter/innen;45;
2025-02-28;702;Innsbruck;B8301;B8301 - Hochschullehrer/innen;3;
2025-02-28;702;Innsbruck;B8361;B8361 - Lehrer/innen anderer Art (ohne Turn-, Sportlehrer/innen);2;
2025-02-28;702;Innsbruck;B8371;B8371 - Erzieher/innen;6;
2025-02-28;702;Innsbruck;B8401;B8401 - Geophysiker, Geologen, Meterologen u. verw. Naturwiss. (m./w.);1;
2025-02-28;702;Innsbruck;B8421;B8421 - Sozial-, Wirtschaftswissensch., wissensch. Statistiker/innen;5;
2025-02-28;702;Innsbruck;B8451;B8451 - Bibliothekar(e)innen, Archivar(e)innen;2;
2025-02-28;702;Innsbruck;B8501;B8501 - Schriftsteller/innen, Journalist(en)innen;4;
2025-02-28;702;Innsbruck;B8551;B8551 - Dolmetscher/innen, Übersetzer/innen;1;
2025-02-28;702;Innsbruck;B8651;B8651 - Schaufenstergestalter/innen;1;
2025-02-28;702;Innsbruck;B8671;B8671 - Modeschöpfer/innen, Kunstgewerbler/innen;1;
2025-02-28;702;Innsbruck;B8701;B8701 - Intendant(en)innen und verwandte leitende Berufe;1;
2025-02-28;702;Innsbruck;B8801;B8801 - Turn-, Sportberufe;1;
2025-02-28;704;Kitzbühel;B0241;B0241 - Landarbeiter/innen;3;
2025-02-28;704;Kitzbühel;B0254;B0254 - Tierzuchtgehilf(en)innen, Tierpfleger/innen;2;
2025-02-28;704;Kitzbühel;B0261;B0261 - Gärtnergehilf(en)innen;1;
2025-02-28;704;Kitzbühel;B0268;B0268 - Sonstige Gartenarbeiter/innen;2;
2025-02-28;704;Kitzbühel;B0271;B0271 - Naturblumenbinder/innen;1;
2025-02-28;704;Kitzbühel;B0601;B0601 - Forstarbeiter/innen;2;
2025-02-28;704;Kitzbühel;B1203;B1203 - Steinbrecher/innen;1;
2025-02-28;704;Kitzbühel;B1601;B1601 - Maurer/innen;15;
2025-02-28;704;Kitzbühel;B1611;B1611 - Stukkateur(e)innen;4;
2025-02-28;704;Kitzbühel;B1631;B1631 - Zimmerer/innen;2;
2025-02-28;704;Kitzbühel;B1661;B1661 - Gerüster/innen;1;
2025-02-28;704;Kitzbühel;B1675;B1675 - Gleisbauer/innen;1;
2025-02-28;704;Kitzbühel;B1678;B1678 - Sonstige Tiefbauer/innen;2;
2025-02-28;704;Kitzbühel;B1711;B1711 - Isolierer/innen;1;
2025-02-28;704;Kitzbühel;B1721;B1721 - Platten-, Fliesenleger/innen;1;
2025-02-28;704;Kitzbühel;B1728;B1728 - Sonstige Bodenleger/innen;1;
2025-02-28;704;Kitzbühel;B1761;B1761 - Maler/innen, Anstreicher/innen;4;
2025-02-28;704;Kitzbühel;B1765;B1765 - Schilder-, Schriftenmaler/innen;1;
2025-02-28;704;Kitzbühel;B1771;B1771 - Glaser/innen;1;
2025-02-28;704;Kitzbühel;B1799;B1799 - Bauhilfsarbeiter/innen, -helfer/innen, Erdarbeiter/innen;6;
2025-02-28;704;Kitzbühel;B1908;B1908 - Sonstige Eisen- und Stahlschmied(e)innen;2;
2025-02-28;704;Kitzbühel;B1951;B1951 - Bau-, Blech-, Konstruktionsschlosser/innen;2;
2025-02-28;704;Kitzbühel;B1954;B1954 - Maschinenschlosser/innen;2;
2025-02-28;704;Kitzbühel;B1958;B1958 - Sonstige Schlosser/innen;1;
2025-02-28;704;Kitzbühel;B2021;B2021 - Dreher/innen;1;
2025-02-28;704;Kitzbühel;B2105;B2105 - Karosserie-, Kühlerspengler/innen;2;
2025-02-28;704;Kitzbühel;B2108;B2108 - Sonstige Spengler/innen;2;
2025-02-28;704;Kitzbühel;B2109;B2109 - Spenglerhelfer/innen;1;
2025-02-28;704;Kitzbühel;B2121;B2121 - Rohrinstallateur(e)innen, -monteur(e)innen;11;
2025-02-28;704;Kitzbühel;B2129;B2129 - Rohrinstallateur(monteur)helfer/innen;4;
2025-02-28;704;Kitzbühel;B2161;B2161 - Schweißer/innen, Schneidbrenner/innen;4;
2025-02-28;704;Kitzbühel;B2201;B2201 - Kraftfahrzeugmechaniker/innen;7;
2025-02-28;704;Kitzbühel;B2208;B2208 - Sonstige Grobmechaniker/innen;8;
2025-02-28;704;Kitzbühel;B2209;B2209 - Grobmechanikerhelfer/innen;1;
2025-02-28;704;Kitzbühel;B2241;B2241 - Augenoptiker/innen;3;
2025-02-28;704;Kitzbühel;B2405;B2405 - Elektromechaniker/innen;7;
2025-02-28;704;Kitzbühel;B2421;B2421 - Elektroinstallateur(e)innen, -monteur(e)innen;10;
2025-02-28;704;Kitzbühel;B2429;B2429 - Elektroinstallateur-, Fernmeldemonteurhelfer/innen;1;
